審查機關,產品類別,廣告品名,申請廠商,廣告核准字號,核准起始日期,核准結束日期,廣告類別
"臺北市","醫療器材","威兆肢體裝具(未滅菌)","威兆企業有限公司","北市衛器廣字106040098","1060429","1070428","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","吉胃福適凝膠","吉胃達藥業股份有限公司","北市衛藥廣字106040110","1060429","1070428","電影、電視"
"臺北市","藥品","吉胃福適凝膠","吉胃達藥業股份有限公司","北市衛藥廣字106040109","1060429","1070428","電影、電視"
"臺北市","藥品","抗痛寧感冒液","三正貿易有限公司","北市衛藥廣字106040116","1060429","1070428","電影、電視"
"臺北市","藥品","1.快維康糖衣錠2.維達寧膜衣錠","佐藤製藥股份有限公司","北市衛藥廣字106040129","1060430","1070429","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“歐恩比”軀幹裝具（未滅菌）","台灣歐恩比有限公司","北市衛器廣字106040305","1060430","1070429","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1、威兆肢體裝具(未滅菌) 2、威亘醫療用黏性膠帶及黏性繃帶(未滅菌)","威兆企業有限公司","北市衛器廣字106040351","1060430","1070429","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","1.快維康糖衣錠2.維達寧膜衣錠","佐藤製藥股份有限公司","北市衛藥廣字106040129","1060430","1070429","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“歐恩比”軀幹裝具（未滅菌）","台灣歐恩比有限公司","北市衛器廣字106040305","1060430","1070429","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1、威兆肢體裝具(未滅菌) 2、威亘醫療用黏性膠帶及黏性繃帶(未滅菌)","威兆企業有限公司","北市衛器廣字106040351","1060430","1070429","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.羅氏活力血糖機組 2.羅氏活力血糖機專用試紙 3.舒柔採血筆(未滅菌) 4.舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106050002","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","施諾通鼻噴溶液劑0.1%","元聖企業股份有限公司","北市衛藥廣字106050049","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.微晶多標的自動化檢測儀、2.微晶呼吸道病原體多標的核酸檢測試劑組、3.微晶血液培養鑑定多標的核酸檢測試劑組、4.微晶腦膜炎/腦炎病原體多標的核酸檢測試劑組、5.微晶腸胃道病原體多標的核酸檢測試劑組等5項產品","香港商生物梅里埃有限公司台灣分公司","北市衛器廣字106050142","1060501","1070430","學術性醫療刊物"
"臺北市","醫療器材","小林退熱貼(未滅菌)","台灣小林藥業股份有限公司","北市衛器廣字106050143","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安摩樂 溫熱敷貼片(未滅菌)","台灣小林藥業股份有限公司","北市衛器廣字106050144","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","清新安摩樂","台灣小林藥業股份有限公司","北市衛藥廣字106050145","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","小林退熱貼(未滅菌)","台灣小林藥業股份有限公司","北市衛器廣字106050146","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.羅氏活力血糖機組 2.羅氏活力血糖機專用試紙 3.舒柔採血筆(未滅菌) 4.舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106050002","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","施諾通鼻噴溶液劑0.1%","元聖企業股份有限公司","北市衛藥廣字106050049","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.微晶多標的自動化檢測儀、2.微晶呼吸道病原體多標的核酸檢測試劑組、3.微晶血液培養鑑定多標的核酸檢測試劑組、4.微晶腦膜炎/腦炎病原體多標的核酸檢測試劑組、5.微晶腸胃道病原體多標的核酸檢測試劑組等5項產品","香港商生物梅里埃有限公司台灣分公司","北市衛器廣字106050142","1060501","1070430","學術性醫療刊物"
"臺北市","醫療器材","小林退熱貼(未滅菌)","台灣小林藥業股份有限公司","北市衛器廣字106050143","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安摩樂 溫熱敷貼片(未滅菌)","台灣小林藥業股份有限公司","北市衛器廣字106050144","1060501","1070430","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、曼秀雷敦Acnes藥用抗痘柔珠洗面乳 2、曼秀雷敦Acnes多效抗痘洗面乳","台灣曼秀雷敦股份有限公司","北市衛粧廣字105120628","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","韓國Dr.Myer s 逆時緊顏夜用安瓶精華","韓灣國際股份有限公司","北市衛粧廣字105120629","1051219","1061218","電影、電視"
"臺北市","醫療器材","1.羅氏全方位血糖機組 2.羅氏速讚採血筆專用採血針(滅菌) 3.羅氏速讚採血筆(未滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字105120048","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.羅氏全方位血糖機組 2.羅氏速讚採血筆專用採血針(滅菌) 3.羅氏速讚採血筆(未滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字105120049","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.極緻呵護保濕凝膠2.極緻呵護美容防皺油3.極緻呵護煥采晶露4.極緻呵護緊緻面膜5.極緻呵護淨白保濕面膜精裝6.極緻呵護淨白保濕面膜7.麗蓓思朵水漾星辰唇蜜筆8.麗蓓思朵糖果派對唇蜜筆9.麗蓓思朵蜜糖杏桃唇蜜筆","台灣安露莎股份有限公司","北市衛粧廣字105120100","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","貼利康水性藥布","三正貿易有限公司","北市衛藥廣字105120054","1051219","1061218","電影、電視"
"臺北市","化粧品","1.BIONEO百妮金萃蠟菊時空原液2.極潤修護精純凝晶3.白金極緻松露全效原液4.白金極緻魚子全效霜5.魚子精華凍齡水6.Caraway足美淨 專業足部柔軟角質膠7.專業足部柔軟角質液8.花薈簍子 花語無暇剔透膏9.完美淨化緊緻調理露10.馬油全效乳霜","德溢國際有限公司","北市衛粧廣字105120146","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.玻尿酸彈力保濕原液 HYDRA EXTREME SERUM 20ml 2.多肽激活原液 SKIN CLINIC CELLULAR SERUM 20ml 3.極緻抗皺緊緻原液 MAGIC SERUM 20mlMAGIC SERUM 20ml","博妮漢斯股份有限公司","北市衛粧廣字105120314","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","韓國 MAXCLINIC CIRMAGE 逆齡抗皺青春棒","韓灣國際股份有限公司","北市衛粧廣字105120624","1051219","1061218","電影、電視"
"臺北市","化粧品","1、千葉玫瑰活妍能量精漏露 2、經典保濕精華 3、經典保濕乳霜","臺灣樂金生活健康股份有限公司","北市衛粧廣字105120612","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、青春奇蹟活酵肌秘露 2、微米珍珠淨白煥顏泡泡面膜 3、活水潤澤酵能水凝霜","臺灣樂金生活健康股份有限公司","北市衛粧廣字105120613","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、Dear Packer 英國皇室紅茶保濕面膜 2、Dear Packer 馬達加斯加泥土平衡面膜 3、韓國錦山黑蔘黃金面膜","臺灣樂金生活健康股份有限公司","北市衛粧廣字105120621","1051219","1061218","網路"
"臺北市","化粧品","1、青春奇蹟活酵肌秘露 2、微米珍珠淨白煥顏泡泡面膜 3、活水潤澤酵能水凝霜","臺灣樂金生活健康股份有限公司","北市衛粧廣字105120622","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、千葉玫瑰活妍能量精露 2、洋甘菊舒緩減壓洗顏棒 3、慕斯水炸彈氣墊粉底#柔和亮白#自然明亮#玫瑰粉嫩","臺灣樂金生活健康股份有限公司","北市衛粧廣字105120623","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺南市","化粧品","(SFONS系列)Cleanser洗卸慕絲,Exfoliator去角質凝露,Lotion媃膚水,Refine Complex修復精華露,Refine Emulsion修護精華乳,Eye Essence明目眼膠,Eye & Lip平皺眼唇霜,Miracle Cream精煉霜,Day Cream晶透霜,再淨白面膜","儕陞生化技術股份有限公司","南市衛粧廣字1051010025","1051124","1061124","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺南市","化粧品","SFONS Men Power男性保養霜,SFONS Women Care女性保養霜,SFONS Breast Care美胸霜(系列特色)","儕陞生化技術股份有限公司","南市衛粧廣字1051010026","1051125","1061125","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺南市","化粧品","SFONS Perfection重建霜,SFONS Ezhealth舒敏霜,SFONS Power再活霜再加活力","儕陞生化技術股份有限公司","南市衛粧廣字1051010027","1051125","1061125","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","維妥力錠 10/20毫克","美商默沙東藥廠股份有限公司台灣分公司","北市衛藥廣字105110239","1051115","1061122","學術性醫療刊物"
"臺北市","化粧品","SK-II 青春露 (限定版) 僅外盒與瓶身彩圖不同，內容物皆同","台灣寶潔股份有限公司(由瑞士商寶潔家品有限公司台灣分公司營業及資產分割讓與)","北市衛粧廣字105110683","1051115","1061127","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","亮白十胜肽鎖水防曬乳 SPF30(103年修正更名亮白鎖水防曬乳 SPF30),亮白十胜肽抗皺眼霜,亮白十胜肽潔顏露,亮白十胜肽淨顏活膚乳","欣美生醫股份有限公司","北市衛粧廣字105110556","1051115","1061125","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水散光每日拋棄式隱形眼鏡,安視優恆潤氧每日拋棄式隱形眼鏡,安視優恆潤氧每日拋棄式隱形眼鏡,安視優睛漾水凝每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字105110232","1051115","1061126","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.RP紅桃蜂王乳珍珠美白霜2.RP珍珠膠原魚子精華美白霜-煥膚晶鑽版3.RP珍珠玫瑰膠原魚子精華美白霜4.RP珍珠玫瑰膠原魚子精華美白霜清爽粉紅版5.金珠美白珍珠霜6.珍珠蠶絲美肌水","三井有限公司","北衛粧廣字10510032","1051019","1061019","電影、電視(秒數:250);;網路"
"新北市","化粧品","1.TFH咖啡因洗髮精2.TFH咖啡因護髮乳3.TFH咖啡因精華乳4.TFH咖啡因輕盈持久造型噴霧5.頂豐髮根蓬鬆噴霧6.頂豐纖維眉彩套裝組7.TFH咖啡因養髮液","才天企業有限公司","北衛粧廣字10510061","1051014","1061014","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.MEN’’’’s Bioré 控油柔珠沐浴乳2.MEN’’’’s Bioré 控油去角質洗面乳3.MEN’’’’s Bioré 健髮豐盈洗髮精","花王(台灣)股份有限公司","北衛粧廣字10510060","1051014","1061014","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","耶歐雙氧隱形眼鏡保養液","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北衛器廣字10510018","1051014","1061014","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","耶歐雙氧隱形眼鏡保養液","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北衛器廣字10510019","1051014","1061014","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","多水潤日拋隱形眼鏡","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北衛器廣字10510017","1051014","1061014","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.仙履蘭修護再生速導面膜2.木蘭美白淡斑速導面膜3.牡丹活水保濕速導面膜","綠祚股份有限公司","中市衛粧廣字10510697","1051026","1061026","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
