產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
EA SPORTS™ FIFA 16豪華版,Electronic Arts Asia Pacific Pte Ltd,PS4,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16,Electronic Arts Asia Pacific Pte Ltd,PS3,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16豪華版,Electronic Arts Asia Pacific Pte Ltd,PS3,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16,Electronic Arts Asia Pacific Pte Ltd,XboxOne,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16豪華版,Electronic Arts Asia Pacific Pte Ltd,XboxOne,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16,Electronic Arts Asia Pacific Pte Ltd,Xbox360,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16豪華版,Electronic Arts Asia Pacific Pte Ltd,Xbox360,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,Xbox360,護,未涉及任何情節,2015-09-22
爆炸頭武士 2：熊劍士復仇記第 1 輯,Versus Evil,XboxOne,限,"性,暴力,菸酒,毒品,不當言語,反社會性",2015-09-22
十字召喚師,摩利數位行銷股份有限公司,手機遊戲,輔12,暴力,2015-09-22
永恆戰士４,博客邦,手機遊戲,輔15,"暴力,恐怖",2015-09-22
Blood Bowl 2,Focus Home Interactive,XboxOne,輔15,暴力,2015-09-22
老子有錢Online-雷神連爆包(實體),銀河線上股份有限公司,WEB,輔12,棋牌益智,2015-09-23
老子有錢Online-好運福袋包(實體),銀河線上股份有限公司,WEB,輔12,棋牌益智,2015-09-23
謝丞相,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力",2015-09-23
BLADE-刀鋒戰記,台灣競舞娛樂有限公司,手機遊戲,輔15,暴力,2015-09-24
新征途,移動城堡娛樂科技股份有限公司,手機遊戲,輔12,暴力,2015-09-24
末日殺戮（Kill Me Again : 殭屍),台灣玩藝股份有限公司,手機遊戲,輔15,"暴力,恐怖",2015-09-24
EA SPORTS™ FIFA 16 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS3,護,未涉及任何情節,2015-09-25
EA SPORTS™ FIFA 16豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS3,護,未涉及任何情節,2015-09-25
EA SPORTS™ FIFA 16超級豪華版(Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS3,護,未涉及任何情節,2015-09-25
限界凸起 Moero Crystal (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,限,性,2015-09-25
女神進化論,冰角資訊股份有限公司,手機遊戲,輔15,性,2015-09-26
DRAGON BALL Z -七龍珠爆裂激戰-,萬代南夢宮娛樂股份有限公司,手機遊戲,輔12,暴力,2015-09-28
守護者方糖,胡勝堯,手機遊戲,普,未涉及任何情節,2015-09-28
Tony Hawks Pro-Skater 5,Activision,PS4,輔15,暴力,2015-09-29
Tony Hawks Pro-Skater 5,Activision,XboxOne,輔15,暴力,2015-09-29
PERSONA4 DANCING ALL NIGHT,世雅育樂股份有限公司,PSVITA,輔12,"性,不當言語",2015-09-29
XCOM: Enemy Unknown Plus (XCOM: 未知敵人 Plus),Take-Two Asia Pte Ltd,PSVITA,限,"暴力,不當言語",2015-09-29
NBA 2K16,Take-Two Asia Pte Ltd,Xbox360,護,未涉及任何情節,2015-09-29
NBA 2K16,Take-Two Asia Pte Ltd,XboxOne,護,未涉及任何情節,2015-09-29
NBA 2K16,Take-Two Asia Pte Ltd,PS3,護,未涉及任何情節,2015-09-29
NBA 2K16,Take-Two Asia Pte Ltd,PS4,護,未涉及任何情節,2015-09-29
NBA 2K16,Take-Two Asia Pte Ltd,PC單機,護,未涉及任何情節,2015-09-29
Tony Hawks Pro-Skater 5,Activision,PS3,輔15,暴力,2015-09-29
Tony Hawks Pro-Skater 5,Activision,Xbox360,輔15,暴力,2015-09-29
MouseCraft,Crunching Koalas K. Lesiecki Sp. K.,XboxOne,護,未涉及任何情節,2015-09-29
NBA 2K16 (中英文版),台灣索尼互動娛樂股份有限公司,PS4,普,未涉及任何情節,2015-09-29
Jotun: Valhalla Edition,9300-2665 Quebec Inc.,XboxOne,輔12,暴力,2015-09-29
聖鎧 (數位版),傑仕登股份有限公司,PS4,限,"暴力,恐怖,不當言語",2015-09-30
喚靈師 Fellowship of Evil,Codemasters Software Company Limited,XboxOne,輔15,暴力,2015-09-30
劍尊,渠遊科技有限公司,WEB,輔12,暴力,2015-09-30
劍與魔法王國 遠古的女神,台灣競舞娛樂有限公司,手機遊戲,護,暴力,2015-09-30
星海戰記,龍成網路有限公司,手機遊戲,輔12,未涉及任何情節,2015-09-30
女神天痕,真好玩娛樂科技股份有限公司,手機遊戲,輔12,暴力,2015-09-30
貓娘三國,暢想數位有限公司,WEB,輔12,"暴力,虛擬戀愛或結婚",2015-09-30
喚靈師 Fellowship of Evil,Codemasters Software Company Limited,PC單機,輔15,暴力,2015-09-30
喚靈師 Fellowship of Evil,Codemasters Software Company Limited,PS4,輔15,暴力,2015-09-30
Lucky Table,網銀國際股份有限公司,手機遊戲,輔12,棋牌益智,2015-09-30
The Escapists: The Walking Dead,Team17 Digital Ltd.,XboxOne,輔12,暴力,2015-09-30
風之旅人合輯,台灣索尼互動娛樂股份有限公司,PS4,普,未涉及任何情節,2015-09-30
The Sims™ 4 毛骨悚然組合,Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"性,暴力,虛擬戀愛或結婚",2015-09-30
超出肉和血,Pixel Bomb Games,PC單機,限,"暴力,恐怖",2015-10-01
Knight Squad,Chainsawesome Games,XboxOne,輔12,暴力,2015-10-01
時空前線-同萌大亂鬥,龍邑股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-10-01
PS4 無夜國度,臺灣光榮特庫摩股份有限公司,PS4,輔15,性,2015-10-01
PS4 亞爾斯蘭戰記 × 無雙,臺灣光榮特庫摩股份有限公司,PS4,輔15,"性,暴力,菸酒,反社會性",2015-10-01
靈域,熾羽科技有限公司,WEB,輔15,"暴力,不當言語,虛擬戀愛或結婚",2015-10-01
PS3 無夜國度,臺灣光榮特庫摩股份有限公司,PS3,輔15,性,2015-10-01
PSV 無夜國度,臺灣光榮特庫摩股份有限公司,PSVITA,輔15,性,2015-10-01
PS3 亞爾斯蘭戰記 × 無雙,臺灣光榮特庫摩股份有限公司,PS3,輔15,"性,暴力,菸酒,反社會性",2015-10-01
鋼鐵華爾茲,移動新幹線,手機遊戲,輔15,暴力,2015-10-01
樂高：侏儸紀世界,優必達科技有限公司,其他,輔12,未涉及任何情節,2015-10-01
捕魚達人,芬格國際有限公司,手機遊戲,輔12,棋牌益智,2015-10-01
小雞嗶嗶,DAMU DIGITAL ENTERTAINMEN LIMITED,手機遊戲,普,未涉及任何情節,2015-10-02
MagNets: Fully Charged,Total Monkery Ltd,XboxOne,普,未涉及任何情節,2015-10-05
UD,樂意傳播股份有限公司,PC線上,輔15,"性,暴力",2015-10-07
IRONFALL -Invasion-,"Agatsuma Entertainment Co.,Ltd.",N3DS,輔12,恐怖,2015-10-07
秘境探險 合輯 (中英文版),台灣索尼互動娛樂股份有限公司,PS4,限,"暴力,不當言語",2015-10-07
TRANSFORMERS: Devastation,Activision,PS3,輔12,暴力,2015-10-08
TRANSFORMERS: Devastation,Activision,PS4,輔12,暴力,2015-10-08
TRANSFORMERS: Devastation,Activision,Xbox360,輔12,暴力,2015-10-08
TRANSFORMERS: Devastation,Activision,XboxOne,輔12,暴力,2015-10-08
TRANSFORMERS: Devastation,Activision,PC單機,輔12,暴力,2015-10-08
大聖歸來,睿智網通,手機遊戲,輔12,不當言語,2015-10-08
天使之戀Online流焰緋語,遊戲新幹線,PC線上,輔15,"暴力,虛擬戀愛或結婚",2015-10-08
里奥的财富,1337 &amp; Senri LLC,Xbox,普,未涉及任何情節,2015-10-08
TALES OF LINK,萬代南夢宮娛樂股份有限公司,手機遊戲,輔12,暴力,2015-10-08
數碼寶貝：聖十字軍,移動新幹線,手機遊戲,普,棋牌益智,2015-10-08
Quick Boy,網石棒辣椒股份有限公司,手機遊戲,護,"暴力,不當言語,反社會性",2015-10-08
Sid Meier\'s Civilization: Beyond Earth Rising Tide (文明帝國：超越地球 - 潮起),Take-Two Asia Pte Ltd,PC單機,輔12,"暴力,菸酒,不當言語",2015-10-09
SD 鋼彈 G世紀 新天地,遊戲怪獸股份有限公司,手機遊戲,輔12,暴力,2015-10-09
魔法門之英雄無敵7,Ubisoft Limited,PC單機,輔12,恐怖,2015-10-13
拳皇98 終極之戰 OL,阿達馬數位公司,手機遊戲,輔12,暴力,2015-10-13
荒野遊俠 2 導演剪輯版,H2 Interactive,PS4,限,"暴力,不當言語",2015-10-13
後宮甄嬛傳,威樂數位有限公司,手機遊戲,輔15,不當言語,2015-10-13
Minecraft：故事模式 - 第一季（Season Disc Pass）,Telltale Games,Xbox360,普,未涉及任何情節,2015-10-13
Minecraft：故事模式 - 第一季（Season Disc Pass）,Telltale Games,XboxOne,普,未涉及任何情節,2015-10-13
PUKY,黃惟誠,手機遊戲,普,未涉及任何情節,2015-10-14
天龍八部,在線科技,WEB,輔15,未涉及任何情節,2015-10-14
千題百怪大冒險,香港商科科科技股份有限公司,手機遊戲,護,未涉及任何情節,2015-10-15
黑潮來襲,茂為歐買尬數位科技股份有限公司,PC線上,輔15,暴力,2015-10-15
全民泡泡大戰,香港商六浪有限公司,手機遊戲,普,未涉及任何情節,2015-10-15
狂野飙车 极速版,Gameloft,PC線上,輔12,暴力,2015-10-15
狂野飙车 极速版,Gameloft,手機遊戲,輔12,暴力,2015-10-15
Game of Dice,JOYCITY Corp,手機遊戲,輔12,棋牌益智,2015-10-15
七騎士,網石棒辣椒股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-10-15
激次元組合 戰機少女 VS 殭屍軍團 (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,限,性,2015-10-15
Gems of War,505 Games,XboxOne,輔12,暴力,2015-10-16
鍛冶屋英雄譚,浩達傳播事業有限公司,手機遊戲,普,未涉及任何情節,2015-10-16
熱情傳奇 繁體中文版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔12,暴力,2015-10-16
君臨天下,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力",2015-10-16
暮光之戀~月光下的誘惑,昱泉國際股份有限公司,手機遊戲,普,未涉及任何情節,2015-10-16
不良人,晶綺科技股份有限公司,手機遊戲,輔12,暴力,2015-10-19
彈珠英雄,逍遙互動娛樂有限公司,手機遊戲,護,未涉及任何情節,2015-10-19
舞力全開2016,Ubisoft Limited,PS4,普,未涉及任何情節,2015-10-20
舞力全開2016,Ubisoft Limited,XboxOne,普,未涉及任何情節,2015-10-20
舞力全開2016,Ubisoft Limited,PS3,普,未涉及任何情節,2015-10-20
舞力全開2016,Ubisoft Limited,Xbox360,普,未涉及任何情節,2015-10-20
舞力全開2016,Ubisoft Limited,Wii,普,未涉及任何情節,2015-10-20
舞力全開2016,Ubisoft Limited,WiiU,普,未涉及任何情節,2015-10-20
Guitar Hero Live,Activision,PS3,輔15,"性,毒品,不當言語",2015-10-20
Guitar Hero Live,Activision,PS4,輔15,"性,毒品,不當言語",2015-10-20
Guitar Hero Live,Activision,Xbox360,輔15,"性,毒品,不當言語",2015-10-20
Guitar Hero Live,Activision,XboxOne,輔15,"性,毒品,不當言語",2015-10-20
Guitar Hero Live,Activision,WiiU,輔15,"性,毒品,不當言語",2015-10-20
GOH軍團的榮耀,網石棒辣椒股份有限公司,手機遊戲,輔12,暴力,2015-10-21
Marvel Avengers Alliance 2,Disney,其他,輔12,暴力,2015-10-22
Soccertron,David Erosa Garcia,XboxOne,護,未涉及任何情節,2015-10-22
Just Dance Disney Party 2,Ubisoft Limited,PS4,普,未涉及任何情節,2015-10-22
Just Dance Disney Party 2,Ubisoft Limited,XboxOne,普,未涉及任何情節,2015-10-22
Just Dance Disney Party 2,Ubisoft Limited,Xbox360,普,未涉及任何情節,2015-10-22
妖怪Mames,好玩家股份有限公司,手機遊戲,普,未涉及任何情節,2015-10-22
魔术的比赛 3 匹配谜,ViMAP Mobi Private Limited,手機遊戲,普,未涉及任何情節,2015-10-22
熱情傳奇 繁體中文限定版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔12,暴力,2015-10-22
SUPERBEAT : XONiC,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,性,2015-10-22
拳皇 97 OL,優勢領航科技有限公司,手機遊戲,輔15,未涉及任何情節,2015-10-22
槍林彈雨,優勢領航科技有限公司,WEB,輔15,未涉及任何情節,2015-10-22
ゼルダの伝説　トライフォ－ス３銃士,NINTENDO (HONG KONG) LIMITED,N3DS,護,暴力,2015-10-22
OPUS地球計畫,信革數位有限公司,手機遊戲,普,未涉及任何情節,2015-10-22
刺客教條：梟雄,Ubisoft Limited,PC單機,限,"暴力,不當言語,反社會性",2015-10-23
刺客教條：梟雄,Ubisoft Limited,PS4,限,"暴力,不當言語,反社會性",2015-10-23
刺客教條：梟雄,Ubisoft Limited,XboxOne,限,"暴力,不當言語,反社會性",2015-10-23
探險活寶: Finn and Jake Investigations,Little Orbit LLC,XboxOne,護,暴力,2015-10-23
探險活寶: Finn and Jake Investigations,Little Orbit LLC,Xbox360,護,暴力,2015-10-23
電磁風暴,Gamevil,手機遊戲,輔12,"暴力,恐怖",2015-10-23
Layers of Fear,Bloober Team,XboxOne,輔15,"恐怖,菸酒,不當言語",2015-10-23
封天戰神,在線科技,WEB,輔15,未涉及任何情節,2015-10-23
最後一戰5: 守護者,台灣微軟,XboxOne,限,"暴力,不當言語",2015-10-27
星城Online - HD俠盜王子手機包 49元,網銀國際股份有限公司,手機遊戲,輔12,棋牌益智,2015-10-28
我的三國時代,龍成網路有限公司,手機遊戲,輔15,未涉及任何情節,2015-10-28
Chivalry: Medieval Warfare,Activision,PS4,輔15,"暴力,恐怖,不當言語",2015-10-28
Chivalry: Medieval Warfare,Activision,XboxOne,輔15,"暴力,恐怖,不當言語",2015-10-28
六龍御天,臺灣英旗互動娛樂有限公司,手機遊戲,輔15,未涉及任何情節,2015-10-29
River City Super Sports Challenge ~All Stars Special~,H2 Interactive,PS3,輔12,暴力,2015-10-29
海島爭霸,優勢領航科技有限公司,手機遊戲,輔12,未涉及任何情節,2015-10-29
噬神者 解放重生 日文版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔15,暴力,2015-10-29
噬神者 解放重生 日文版,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔15,暴力,2015-10-29
夜迴 (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔15,暴力,2015-10-29
奇蹟歸來,香港商雲起遊戲代理有限公司台灣分公司,WEB,輔15,未涉及任何情節,2015-10-29
迷攻任務,NEXON KOREA,手機遊戲,輔12,未涉及任何情節,2015-10-30
WWE 2K16,Take-Two Asia Pte Ltd,Xbox360,輔15,"暴力,菸酒,不當言語",2015-10-30
WWE 2K16,Take-Two Asia Pte Ltd,XboxOne,輔15,"暴力,菸酒,不當言語",2015-10-30
WWE 2K16,Take-Two Asia Pte Ltd,PS3,輔15,"暴力,菸酒,不當言語",2015-10-30
WWE 2K16,Take-Two Asia Pte Ltd,PS4,輔15,"暴力,菸酒,不當言語",2015-10-30
魯蛋喵物語,思維工坊股份有限公司,手機遊戲,普,未涉及任何情節,2015-10-30
一統三國,森嘉數位資訊股份有限公司,手機遊戲,護,未涉及任何情節,2015-10-30
大帝國,優勢領航科技有限公司,WEB,輔15,未涉及任何情節,2015-10-30
WWE 2K16,台灣索尼互動娛樂股份有限公司,PS4,限,暴力,2015-10-30
WWE 2K16,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,2015-10-30
刺客教條：編年史 - 印度,Ubisoft Limited,PS4,限,暴力,2015-10-31
刺客教條：編年史 - 印度,Ubisoft Limited,XboxOne,限,暴力,2015-10-31
刺客教條：編年史 - 印度,Ubisoft Limited,PC單機,限,暴力,2015-10-31
Arma Tactics,Bohemia Interactive a.s.,XboxOne,輔15,"暴力,不當言語",2015-10-31
魔女異聞錄,星宇互動娛樂科技股份有限公司,手機遊戲,輔15,"性,暴力,棋牌益智",2015-10-31
Lucky Table,網銀國際股份有限公司,PC線上,輔12,棋牌益智,2015-10-31
Hyperdrive Massacre,34BigThings,XboxOne,護,未涉及任何情節,2015-10-31
Awesomenauts Assemble!,Ronimo Games,XboxOne,輔12,"暴力,不當言語",2015-11-01
Good Luck!再上雲霄,香港商六浪有限公司,手機遊戲,普,未涉及任何情節,2015-11-01
萌貓來了,睿智網通,手機遊戲,輔12,"棋牌益智,虛擬戀愛或結婚",2015-11-01
Borderlands: The Pre-Sequel Complete Edition《邊緣禁地：續集前傳 完全版》,Take-Two Asia Pte Ltd,Xbox360,限,"性,暴力,不當言語",2015-11-02
Borderlands: The Pre-Sequel Complete Edition《邊緣禁地：續集前傳 完全版》,Take-Two Asia Pte Ltd,PC單機,限,"性,暴力,不當言語",2015-11-02
Borderlands: The Pre-Sequel Complete Edition《邊緣禁地：續集前傳 完全版》,Take-Two Asia Pte Ltd,PS3,限,"性,暴力,不當言語",2015-11-02
Barbie and Her Sisters Puppy Rescue,Little Orbit LLC,Xbox360,普,未涉及任何情節,2015-11-03
極速快感,Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔12,"暴力,不當言語",2015-11-03
極速快感,Electronic Arts Asia Pacific Pte Ltd,PS4,輔12,"暴力,不當言語",2015-11-03
美麗新世界2205,Ubisoft Limited,PC單機,護,暴力,2015-11-03
&lt;&lt;極速快感 &gt;&gt; 豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔12,"暴力,不當言語",2015-11-03
&lt;&lt;極速快感 &gt;&gt; 豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,輔12,"暴力,不當言語",2015-11-03
極速快感 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔12,"暴力,不當言語",2015-11-03
極速快感 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,輔12,"暴力,不當言語",2015-11-03
九陰真經手遊版,蝴蝶數位娛樂,手機遊戲,輔15,暴力,2015-11-03
超神戰記,瘋玩數位科技有限公司,手機遊戲,輔12,未涉及任何情節,2015-11-04
全民大丰收,Gameloft,手機遊戲,普,未涉及任何情節,2015-11-04
全民大丰收,Gameloft,PC單機,普,未涉及任何情節,2015-11-04
變形金剛：前線,DeNA HONG KONG LIMITED,手機遊戲,護,未涉及任何情節,2015-11-04
The Peanuts Movie: Snoopys Grand Adventure,Activision,Xbox360,普,未涉及任何情節,2015-11-05
The Peanuts Movie: Snoopys Grand Adventure,Activision,WiiU,普,未涉及任何情節,2015-11-05
The Peanuts Movie: Snoopys Grand Adventure,Activision,N3DS,普,未涉及任何情節,2015-11-05
魔物齒輪,"SEGA Games Co., Ltd.",手機遊戲,護,未涉及任何情節,2015-11-05
軒轅劍之崑崙鏡,玩拾科技股份有限公司,手機遊戲,輔12,暴力,2015-11-05
砍殺吧！傭兵,艾肯娛樂股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-11-05
炽热狙击,Gameloft,手機遊戲,輔15,暴力,2015-11-05
炽热狙击,Gameloft,PC單機,輔15,暴力,2015-11-05
英雄傳說空之軌跡FC Evolution (中文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔12,性,2015-11-05
妖精劍士F ADF (日文版),台灣索尼互動娛樂股份有限公司,PS4,輔15,"性,菸酒",2015-11-05
鑽石角子,角子科技有限公司,手機遊戲,輔15,棋牌益智,2015-11-05
魂鬥天下,酷玩線上股份有限公司,WEB,輔15,"暴力,菸酒",2015-11-06
Call of Duty: Black OPS III,Activision,PS3,限,"暴力,恐怖,不當言語",2015-11-06
Call of Duty: Black OPS III,Activision,PS4,限,"暴力,恐怖,不當言語",2015-11-06
Call of Duty: Black OPS III,Activision,Xbox360,限,"暴力,恐怖,不當言語",2015-11-06
