臺南市中西區和意路1號	1040707	1080706	中餐烹調丙級	晶華國際酒店股份有限公司台南分公司	
高雄市三民區自由一路100號	1030225	1070224	中餐烹調丙級	高雄醫學大學附設中和醫院	
臺南市外燴工作	1020901	1060831	中餐烹調乙級		
高雄市燕巢區高雄市燕巢區中興路267號	1041025	1081024	中餐烹調丙級	高雄縣立燕巢國中	
南區外燴廚師	1021211	1061210	中餐烹調丙級	外燴-無一定工作地點	
新竹縣竹北市嘉興路356號	1040708	1080707	中餐烹調丙級	六家高級中學	
新化區中山路532號	1021210	1061209	中餐烹調丙級	台南市私立聖名幼兒園	
臺南市北區中華路一段203巷73號	1031023	1071022	中餐烹調丙級	好口味食品廠	
桃園市蘆竹區海山路二段156巷22號	1030724	1070723	中餐烹調丙級		
臺南市中西區西門路一段660號	1030817	1070816	中餐烹調丙級		
臺南市中西區成功路235號	1050208	1090207	中餐烹調丙級		
高雄市楠梓區右昌街187巷94弄12號	1021203	1061202	中餐烹調丙級	高雄市廚師工會	
苗栗縣頭份鎮後庄里公北二路58號	1030327	1070326	中餐烹調丙級	東北角餐廳	
高雄外燴	1030802	1070801	中餐烹調丙級		
高雄市左營區裕誠路213號	1030418	1070417	中餐烹調丙級	馬蹄鐵咖啡館	
	1020608	1060607	中餐烹調丙級	皇帝大便當店	
基隆市暖暖區基隆市暖暖街247號	1040527	1080526	中餐烹調丙級	行運自助餐	
基隆市中正區新豐街279號	1030315	1070314	中餐烹調丙級		
臺北市北投區石牌路2段201號	1030425	1070424	中餐烹調丙級	台北榮總醫院營養部	
屏東縣長治鄉德榮村下厝街15號	1020831	1060830	中餐烹調丙級		
中山區民權東路三段60巷26號	1021028	1061027	中餐烹調丙級	干戶涮涮鍋	
基隆市中正區義二路132號	1040625	1080624	中餐烹調丙級	源興魯肉飯	
基隆市安樂區武嶺街87號	1040726	1080725	中餐烹調丙級	郭師父便當店	
	1021211	1061210	中餐烹調丙級		
臺中市后里區泰安里福興路124-2號	1031006	1071005	中餐烹調丙級	大宗餐盒食品工廠	
臺南市東區裕誠街355號(外燴)	1021210	1061209	中餐烹調丙級	外燴廚師-無一定工作地點	
外燴廚師	1020731	1060730	中餐烹調丙級	外燴廚師-無一定工作地點	
新北市新莊區中正路82號	1040319	1080318	中餐烹調丙級	雲朗觀光股份有限公司-新莊翰品酒店	
臺南市中華東路三段336巷1號長榮酒店台南店	1021211	1061210	中餐烹調丙級	台糖長榮酒店	
臺南市南區喜樹路308號	1030301	1070228	中餐烹調丙級	外燴工作	
臺南市永康區永大路2段23號(淨湘園素食自助餐)	1021130	1061129	中餐烹調丙級	淨湘園素食	
中西區成功路一號	1021122	1061121	中餐烹調乙級	台南大飯店	
前鎮區瑞田街60號	1021206	1061205	中餐烹調丙級		
臺南市安平區安平路606巷17弄2號(外燴)	1021211	1061210	中餐烹調乙級	外燴-無一定工作地點	
高雄市湖內區中山路二段51號	1031109	1071108	中餐烹調丙級	玉膳股份有限公司	
中西區台南市西門路一段660號	1030817	1070816	中餐烹調丙級	台南大億麗緻酒店	
臺南市中西區和意路1號	1031109	1071108	中餐烹調丙級	晶華國際酒店股份有限公司台南分公司	
臺中市西屯區台中港路二段105號B2(大遠百台中店)	1030428	1070427	中餐烹調丙級	鼎泰豐小吃店股份有限公司台中店	
臺北市中正區公園路36號	1031102	1071101	中餐烹調丙級	忕吉小吃股份有限公司	
